,,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,% of FG Ast'd,% of FG Ast'd,,Dunks,Dunks,,Corner 3s,Corner 3s,,Heaves,Heaves,-additional
531,Justise Winslow,SF,24,MEM,26,507,.352,11.9,,.743,.233,.262,.148,.100,.257,,.410,.551,.455,.194,.286,.185,,.516,1.000,,.043,9,,.407,.227,,0,0,winslju01
532,Cassius Winston,PG,22,WAS,22,98,.424,19.6,,.485,.061,.121,.121,.182,.515,,.375,.500,.250,.750,.167,.471,,.167,.875,,.000,0,,.118,.500,,0,0,winstca01
533,James Wiseman,C,19,GSW,39,836,.519,9.0,,.897,.356,.285,.101,.155,.103,,.542,.794,.419,.243,.386,.316,,.827,.833,,.258,84,,.079,.333,,0,0,wisemja01
534,Christian Wood,C,25,HOU,41,1326,.514,12.3,,.678,.336,.195,.069,.078,.322,,.581,.805,.352,.455,.300,.374,,.687,.870,,.158,91,,.155,.406,,0,0,woodch01
535,Robert Woodard II,SF,21,SAC,13,45,.400,14.6,,.700,.250,.250,.100,.100,.300,,.500,1.000,.000,.500,.500,.167,,.571,1.000,,.100,2,,.000,,,1,0,woodaro01
536,Delon Wright,PG,28,TOT,63,1748,.463,11.5,,.668,.332,.259,.064,.014,.332,,.509,.645,.373,.364,.429,.372,,.301,.781,,.010,5,,.198,.353,,1,0,wrighde01
536,Delon Wright,PG,28,DET,36,1052,.464,10.5,,.696,.392,.249,.041,.014,.304,,.515,.661,.342,.167,.500,.348,,.314,.839,,.010,3,,.202,.333,,1,0,wrighde01
536,Delon Wright,PG,28,SAC,27,696,.462,12.7,,.631,.253,.271,.093,.013,.369,,.500,.614,.410,.476,.333,.398,,.282,.727,,.009,2,,.193,.375,,0,0,wrighde01
537,Thaddeus Young,PF,32,CHI,68,1652,.559,5.7,,.932,.446,.424,.044,.018,.068,,.580,.678,.505,.414,.333,.267,,.570,1.000,,.038,22,,.489,.318,,3,0,youngth01
538,Trae Young,PG,22,ATL,63,2125,.438,15.3,,.643,.162,.226,.181,.075,.357,,.491,.572,.470,.428,.530,.343,,.125,.287,,.000,0,,.038,.400,,0,0,youngtr01
539,Cody Zeller,C,28,CHO,48,1005,.559,4.9,,.914,.605,.269,.028,.012,.086,,.598,.684,.414,.556,.500,.143,,.751,1.000,,.173,52,,.179,.000,,0,0,zelleco01
540,Ivica Zubac,C,23,LAC,72,1609,.652,2.9,,.990,.683,.287,.010,.010,.010,,.656,.729,.504,.500,.250,.250,,.734,1.000,,.406,139,,.000,,,1,0,zubaciv01
